ID;SAFRA;CEP;IDADE;GENERO;RENDA;SCORE_F1;SCORE_F2;IND_BOM
5601;201905;86063250;48;F;4500.0;717.0;575.0;0
5602;201908;86330000;54;F;4600.0;528.0;632.0;1
5603;201909;80630080;48;M;5000.0;708.0;757.0;1
5604;201906;69307317;36;F;2400.0;610.0;740.0;1
5605;201905;20550011;55;M;12000.0;495.0;690.0;1
5606;201906;6382040;50;M;4000.0;465.0;528.0;1
5607;201909;13520000;36;F;1500.0;622.0;546.0;1
5608;201908;12445570;66;M;3600.0;398.0;622.0;1
5609;201906;37704347;48;M;3000.0;900.0;818.0;0
5610;201907;88353330;50;M;4100.0;910.0;722.0;0
5611;201909;37545000;48;M;1800.0;381.0;607.0;1
5612;201905;41310493;47;M;2000.0;594.0;657.0;1
5613;201909;30576855;50;M;12000.0;759.0;800.0;1
5614;201907;58088100;44;M;3500.0;409.0;647.0;1
5615;201907;67130670;37;M;1340.0;731.0;667.0;0
5616;201909;51280415;45;M;3000.0;697.0;747.0;1
5617;201908;72800000;36;M;4143.0;803.0;629.0;1
5618;201908;60851580;44;M;2500.0;352.0;759.0;0
5619;201906;85857000;50;M;7000.0;593.0;766.0;1
5620;201908;70610480;56;F;1800.0;264.0;669.0;0
5621;201906;69079441;34;F;3075.0;521.0;754.0;1
5622;201907;76820270;42;M;20000.0;482.0;770.0;1
5623;201908;31250620;50;M;3600.0;719.0;691.0;1
5624;201908;31250620;50;M;3600.0;650.0;691.0;1
5625;201907;68540000;43;F;1500.0;324.0;539.0;0
5626;201908;22745056;57;F;7800.0;775.0;618.0;1
5627;201908;30820110;48;F;10079.49;622.0;674.0;1
5628;201907;92340320;42;M;3000.0;571.0;635.0;1
5629;201906;4143010;49;F;5000.0;448.0;578.0;0
5630;201908;75920000;27;F;2500.0;753.0;647.0;1
5631;201907;69915862;34;F;2500.0;320.0;583.0;0
5632;201909;93022100;42;M;6800.0;872.0;694.0;0
5633;201907;20730000;56;M;23037.0;759.0;647.0;1
5634;201909;36052580;50;F;2000.0;216.0;760.0;0
5635;201909;24451650;57;M;10000.0;683.0;650.0;1
5636;201907;74952500;24;F;3000.0;584.0;717.0;1
5637;201905;31920242;51;F;11700.0;742.0;779.0;1
5638;201905;75690000;23;M;1161.88;2.0;698.0;1
5639;201907;66063223;34;M;10000.0;730.0;637.0;1
5640;201908;13186642;34;M;3500.0;324.0;661.0;1
5641;201908;24350430;54;F;8000.0;459.0;678.0;0
5642;201907;64017350;42;F;2000.0;674.0;642.0;1
5643;201907;12950500;50;F;4600.0;531.0;654.0;1
5644;201909;61631200;53;F;3400.0;837.0;619.0;1
5645;201908;66033000;34;F;8000.0;727.0;621.0;1
5646;201906;59155565;50;M;1800.0;300.0;547.0;0
5647;201909;83323040;49;F;10000.0;434.0;575.0;0
5648;201905;30150338;57;F;5000.0;47.0;647.0;1
5649;201907;80620250;48;M;7000.0;568.0;617.0;0
5650;201907;65915686;42;F;5000.0;630.0;780.0;1
5651;201907;76901274;39;M;2800.0;685.0;785.0;1
5652;201908;60361020;41;F;7122.88;451.0;865.0;1
5653;201909;40285000;45;F;2500.0;542.0;741.0;1
5654;201907;5162250;62;M;7000.0;745.0;706.0;0
5655;201906;68585000;34;M;3500.0;826.0;670.0;1
5656;201906;71065201;43;F;4850.0;937.0;868.0;1
5657;201907;89240000;49;F;6500.0;353.0;570.0;1
5658;201905;81460355;48;F;3366.0;826.0;473.0;1
5659;201909;83701100;32;F;8038.67;457.0;705.0;1
5660;201906;76590000;45;M;1418.0;305.0;596.0;0
5661;201907;78048415;47;F;3500.0;498.0;608.0;1
5662;201906;21051470;55;M;3285.0;476.0;677.0;0
5663;201907;76870758;35;F;2725.0;752.0;599.0;0
5664;201908;3349045;35;F;2890.0;545.0;864.0;1
5665;201907;65130000;43;F;3000.0;409.0;690.0;1
5666;201907;26225220;57;M;4558.0;210.0;696.0;1
5667;201905;71540038;49;M;9034.66;887.0;562.0;1
5668;201906;56302300;49;M;4000.0;280.0;638.0;0
5669;201907;74000000;43;M;6200.0;512.0;736.0;0
5670;201908;57055225;49;M;3000.0;640.0;635.0;0
5671;201906;88132150;47;M;4637.0;759.0;618.0;1
5672;201907;88307330;54;F;6500.0;903.0;695.0;1
5673;201908;17900000;65;M;4000.0;749.0;641.0;0
5674;201909;37704004;50;M;3000.0;565.0;596.0;1
5675;201906;37200000;55;F;4000.0;425.0;797.0;1
5676;201906;32671480;49;M;7000.0;579.0;679.0;1
5677;201905;40270240;41;M;9000.0;621.0;627.0;1
5678;201907;15063130;39;M;10000.0;471.0;667.0;1
5679;201909;42701890;38;F;7000.0;188.0;764.0;0
5680;201905;68901025;40;F;2769.17;378.0;633.0;1
5681;201906;68365000;34;M;3089.0;731.0;678.0;0
5682;201906;42704650;40;M;4000.0;482.0;644.0;1
5683;201905;21755140;57;M;3500.0;453.0;548.0;1
5684;201908;69065050;35;F;3200.0;647.0;766.0;1
5685;201905;45836000;40;M;3600.0;591.0;622.0;1
5686;201909;94818550;44;F;3000.0;347.0;668.0;1
5687;201908;72240404;43;F;5100.0;669.0;674.0;1
5688;201909;22271020;44;F;10880.0;669.0;841.0;1
5689;201908;44428000;40;M;6000.0;398.0;778.0;0
5690;201907;85960000;54;F;15000.0;836.0;700.0;0
5691;201909;28899317;56;M;5429.44;775.0;671.0;1
5692;201909;38425365;44;M;2600.0;479.0;742.0;1
5693;201909;53160720;46;M;4500.0;842.0;672.0;1
5694;201909;27930000;42;M;15000.0;879.0;720.0;1
5695;201905;88134410;40;M;10000.0;693.0;660.0;0
5696;201906;6390077;41;F;2339.0;412.0;634.0;1
5697;201908;12970000;45;F;6000.0;886.0;712.0;1
5698;201906;60824040;42;F;2000.0;786.0;577.0;1
5699;201907;61654060;40;M;5000.0;724.0;667.0;0
5700;201906;61920610;40;M;3000.0;644.0;699.0;0
5701;201907;72800000;41;M;2000.0;733.0;652.0;1
5702;201907;29045200;65;M;7635.34;862.0;809.0;1
5703;201907;64016060;42;F;2300.0;507.0;544.0;0
5704;201908;28073020;56;M;6103.0;808.0;665.0;1
5705;201905;78850000;45;F;9000.0;552.0;622.0;1
5706;201909;42710400;40;M;3800.0;772.0;727.0;1
5707;201907;59152155;48;F;4000.0;470.0;715.0;1
5708;201905;42701400;39;F;9000.0;384.0;645.0;1
5709;201906;73370076;41;M;2100.0;640.0;746.0;1
5710;201905;69020255;34;M;3600.0;250.0;525.0;0
5711;201908;76980620;34;F;2800.0;686.0;693.0;1
5712;201906;72302851;41;F;1770.0;528.0;612.0;0
5713;201907;72300000;41;F;2600.0;434.0;569.0;0
5714;201905;59065470;58;M;15000.0;828.0;728.0;1
5715;201906;41510885;39;M;1600.0;377.0;556.0;0
5716;201905;74020170;46;F;5454.0;573.0;709.0;1
5717;201906;74020170;46;F;5454.0;745.0;724.0;1
5718;201907;62320000;42;M;16000.0;543.0;769.0;1
5719;201909;68860000;40;M;2000.0;2.0;728.0;0
5720;201906;49010190;35;M;6000.0;822.0;554.0;1
5721;201905;35250000;52;M;6600.0;515.0;536.0;0
5722;201908;84300000;56;M;3200.0;523.0;637.0;1
5723;201906;76450000;44;M;6080.0;406.0;542.0;1
5724;201908;55590000;47;M;4450.0;644.0;831.0;1
5725;201907;27931024;37;M;12000.0;703.0;631.0;0
5726;201908;75115550;43;F;3000.0;258.0;747.0;1
5727;201908;8572120;44;M;1913.0;815.0;637.0;0
5728;201906;75180000;43;M;2400.0;778.0;775.0;1
5729;201907;78550254;39;F;1902.0;887.0;693.0;1
5730;201906;66055005;40;M;6000.0;657.0;741.0;1
5731;201909;22713567;55;F;6000.0;870.0;741.0;1
5732;201908;94801970;39;M;1600.0;400.0;529.0;0
5733;201905;76820552;43;M;3360.0;618.0;670.0;1
5734;201906;83306054;49;F;5800.0;257.0;596.0;1
5735;201905;90440191;42;M;12000.0;714.0;769.0;1
5736;201906;40425150;41;M;5000.0;134.0;728.0;0
5737;201906;41480300;38;F;6000.0;811.0;787.0;1
5738;201909;1210001;47;M;4900.0;395.0;740.0;0
5739;201906;97015513;40;M;1800.0;366.0;603.0;1
5740;201906;36200000;47;M;2000.0;20.0;572.0;1
5741;201907;78000001;38;M;3200.0;632.0;669.0;1
5742;201905;36570087;48;M;10000.0;498.0;723.0;1
5743;201906;91180290;37;M;6500.09;965.0;602.0;1
5744;201907;91140310;37;M;6500.0;965.0;590.0;1
5745;201905;20251061;51;F;1880.0;685.0;755.0;1
5746;201909;13345670;35;F;5000.0;498.0;557.0;1
5747;201909;74914645;42;F;7636.55;847.0;812.0;1
5748;201905;90830090;37;F;9200.0;138.0;638.0;0
5749;201907;41650195;36;M;6773.38;745.0;635.0;0
5750;201909;79010170;42;M;2050.0;338.0;624.0;1
5751;201906;65061430;41;F;4000.0;647.0;682.0;1
5752;201907;72801690;42;M;1500.0;565.0;679.0;1
5753;201907;94960487;38;F;3900.0;439.0;562.0;0
5754;201906;91380340;37;M;4000.0;338.0;627.0;1
5755;201909;71060639;42;F;7000.0;121.0;691.0;1
5756;201906;72015535;40;F;4300.0;669.0;706.0;1
5757;201907;94960846;38;M;5800.0;591.0;660.0;0
5758;201908;87212899;47;M;3200.0;370.0;614.0;0
5759;201908;77760000;43;M;5400.0;778.0;752.0;1
5760;201909;79400000;41;M;7313.0;801.0;658.0;1
5761;201906;92200001;39;F;2000.0;277.0;771.0;1
5762;201909;92200001;39;F;3000.0;292.0;681.0;1
5763;201905;35900008;49;F;2000.0;568.0;736.0;1
5764;201908;87540000;48;M;11000.0;534.0;707.0;1
5765;201907;94475420;43;F;3400.0;674.0;695.0;1
5766;201909;32450000;53;F;1054.0;338.0;721.0;1
5767;201908;3637000;67;M;3000.0;381.0;763.0;1
5768;201907;73802410;42;M;9500.0;665.0;776.0;1
5769;201907;41345585;37;M;4093.0;797.0;791.0;1
5770;201905;68707000;35;M;2200.0;800.0;600.0;1
5771;201905;99700280;37;F;2500.0;428.0;642.0;0
5772;201908;88810538;39;M;10000.0;467.0;659.0;0
5773;201905;94760000;35;M;4200.0;443.0;598.0;1
5774;201905;57270000;45;M;3000.0;719.0;600.0;1
5775;201909;69907862;34;F;1500.0;643.0;727.0;1
5776;201906;72006299;42;M;7250.0;812.0;800.0;1
5777;201908;83420000;61;M;6300.0;652.0;751.0;1
5778;201906;90160110;41;F;1280.0;359.0;655.0;1
5779;201907;67015620;36;M;3000.0;166.0;570.0;0
5780;201905;60533170;41;F;1500.0;650.0;580.0;0
5781;201907;31130350;48;F;3585.0;514.0;627.0;1
5782;201908;89220230;49;M;3000.0;683.0;763.0;0
5783;201908;88215000;35;M;1800.0;364.0;665.0;0
5784;201905;95032070;36;M;2400.0;721.0;729.0;0
5785;201908;74140110;42;F;8000.0;794.0;669.0;1
5786;201909;81900460;48;M;3500.0;176.0;595.0;1
5787;201907;81750240;12;M;4500.0;601.0;801.0;1
5788;201906;38400626;50;M;9376.32;744.0;733.0;1
5789;201906;70766540;40;F;3500.0;489.0;703.0;1
5790;201908;74563160;40;M;12000.0;306.0;590.0;0
5791;201907;40436220;41;M;2500.0;419.0;661.0;1
5792;201905;74473350;42;F;1800.0;717.0;633.0;1
5793;201905;40470000;37;M;2600.0;39.0;566.0;0
5794;201909;2677000;35;F;3680.0;473.0;640.0;0
5795;201907;66800000;34;M;5000.0;431.0;578.0;0
5796;201906;95708610;35;M;3350.0;780.0;782.0;1
5797;201908;81540000;57;M;8170.0;727.0;641.0;1
5798;201905;97560000;34;F;6000.0;339.0;733.0;1
5799;201909;68900000;40;M;1178.0;792.0;602.0;1
5800;201908;96700000;35;M;6000.0;635.0;835.0;1
5801;201908;70238180;39;F;10000.0;787.0;727.0;1
5802;201907;49085420;37;F;5600.0;493.0;598.0;1
5803;201908;75370000;42;M;4500.0;386.0;649.0;0
5804;201906;35450000;45;M;6400.0;756.0;757.0;0
5805;201905;85887000;47;M;2326.0;514.0;725.0;1
5806;201907;85887000;47;M;2326.0;462.0;710.0;1
5807;201906;22620311;41;M;23000.0;638.0;759.0;1
5808;201907;36020200;48;F;10100.0;744.0;641.0;1
5809;201908;12330210;61;M;4000.0;503.0;813.0;1
5810;201905;69058838;33;F;8500.0;717.0;819.0;1
5811;201905;85601853;44;M;9100.0;834.0;784.0;1
5812;201907;76800000;34;F;2000.0;333.0;509.0;0
5813;201907;29166063;56;M;2800.0;170.0;637.0;1
5814;201906;53370670;46;M;6000.0;791.0;694.0;0
5815;201908;95270000;37;M;1633.0;283.0;674.0;1
5816;201906;95095140;33;M;2000.0;845.0;573.0;1
5817;201907;89226584;42;M;1480.0;278.0;635.0;1
5818;201905;75901100;40;M;2660.0;683.0;544.0;0
5819;201907;63901090;39;M;6000.0;627.0;814.0;1
5820;201909;44890000;35;M;3000.0;2.0;618.0;0
5821;201909;49037680;38;M;3000.0;867.0;701.0;1
5822;201909;87190000;42;F;1800.0;705.0;718.0;1
5823;201906;35040090;48;M;4500.0;775.0;614.0;0
5824;201908;21221240;55;F;24000.0;773.0;668.0;1
5825;201907;68470000;33;M;7800.0;800.0;628.0;1
5826;201908;89801001;32;F;2500.0;644.0;756.0;1
5827;201909;91240500;30;M;2000.0;616.0;582.0;0
5828;201907;94965240;32;M;3500.0;327.0;614.0;0
5829;201907;24220390;45;F;22000.0;655.0;660.0;1
5830;201906;23931070;53;F;4000.0;683.0;722.0;1
5831;201907;1544001;66;M;4260.26;893.0;650.0;1
5832;201907;93544030;32;M;2350.0;710.0;653.0;1
5833;201909;26554170;55;M;10000.0;699.0;601.0;1
5834;201909;77825680;46;F;5000.0;898.0;746.0;0
5835;201907;48080190;32;M;10000.0;503.0;634.0;0
5836;201908;74890788;33;F;7152.0;408.0;716.0;1
5837;201906;32280360;47;F;5000.0;529.0;557.0;0
5838;201905;97501695;30;M;2600.0;638.0;672.0;0
5839;201905;85301080;44;F;6000.0;864.0;725.0;0
5840;201908;59122241;32;F;4000.0;369.0;627.0;0
5841;201908;3287130;32;M;2500.0;481.0;814.0;1
5842;201907;49095300;31;M;2000.0;773.0;743.0;1
5843;201908;25965010;50;F;2500.0;481.0;710.0;1
5844;201905;29216080;48;F;3500.0;907.0;683.0;1
5845;201906;29216080;48;F;3500.0;901.0;686.0;0
5846;201908;25086230;54;M;2700.0;622.0;801.0;1
5847;201905;49045285;27;F;2500.0;915.0;716.0;1
5848;201907;42712901;54;F;3400.0;602.0;838.0;1
5849;201908;45603182;32;M;2000.0;576.0;860.0;1
5850;201905;49000000;30;F;7250.0;859.0;752.0;1
5851;201908;77000000;39;M;8000.0;703.0;761.0;1
5852;201909;91360370;33;M;4300.0;784.0;673.0;0
5853;201908;62230000;40;M;7000.0;842.0;755.0;1
5854;201907;22775053;55;M;12000.0;814.0;773.0;1
5855;201909;78040500;40;F;4500.0;763.0;744.0;0
5856;201906;68901265;33;M;2923.03;442.0;577.0;0
5857;201908;80510000;48;M;2700.0;619.0;764.0;1
5858;201908;90220110;32;M;6190.0;703.0;684.0;0
5859;201909;52041495;46;M;3750.03;763.0;786.0;1
5860;201907;65901020;38;M;6000.0;433.0;804.0;1
5861;201906;9121550;47;M;3800.0;552.0;649.0;1
5862;201907;83260000;48;M;5150.0;781.0;694.0;1
5863;201907;28950971;55;M;2200.0;823.0;716.0;1
5864;201905;74474316;46;M;4500.0;668.0;723.0;1
5865;201907;95095259;47;F;2100.0;677.0;726.0;0
5866;201905;92320060;23;F;2300.0;697.0;646.0;1
5867;201906;90150070;27;M;2000.0;635.0;728.0;0
5868;201908;29153095;52;M;15000.0;677.0;675.0;0
5869;201908;89237510;47;M;5000.0;914.0;671.0;0
5870;201906;23085110;41;M;2230.3;431.0;722.0;1
5871;201907;70296070;47;M;2500.0;728.0;708.0;1
5872;201907;65950000;38;M;5000.0;688.0;651.0;1
5873;201907;6773210;61;F;2055.0;542.0;756.0;1
5874;201906;78118200;38;M;2700.0;358.0;691.0;0
5875;201905;76630000;44;M;2500.0;652.0;736.0;1
5876;201909;72735002;40;F;5500.0;889.0;808.0;1
5877;201907;40750294;24;F;1800.0;752.0;636.0;1
5878;201908;23891665;53;F;5000.0;652.0;618.0;0
5879;201907;41342165;24;F;1219.0;694.0;643.0;1
5880;201909;74370469;42;M;2498.3;630.0;815.0;1
5881;201907;4167001;68;F;5500.0;755.0;709.0;1
5882;201908;68515000;32;M;7000.0;752.0;627.0;0
5883;201908;75261291;42;F;3500.0;724.0;687.0;1
5884;201909;41830540;44;F;8000.0;914.0;638.0;0
5885;201905;4387000;64;M;3500.0;767.0;670.0;1
5886;201908;78635000;38;M;2000.0;510.0;605.0;1
5887;201908;14060660;63;M;5000.0;518.0;611.0;0
5888;201908;43815160;21;M;1900.0;204.0;536.0;0
5889;201908;38045260;44;M;3800.0;450.0;740.0;1
5890;201907;13574009;73;F;2000.0;593.0;662.0;1
5891;201908;75256612;40;F;2800.0;528.0;663.0;0
5892;201906;15056091;63;M;6000.0;353.0;654.0;0
5893;201905;60165070;28;M;5000.0;801.0;771.0;0
5894;201908;68785000;33;F;2800.0;412.0;554.0;0
5895;201909;70833090;41;F;7613.28;817.0;836.0;1
5896;201907;60730202;37;M;4500.0;384.0;675.0;0
5897;201906;65077653;39;F;8000.0;769.0;689.0;1
5898;201908;41905460;46;M;1300.0;741.0;742.0;1
5899;201907;88113710;42;M;10600.0;850.0;732.0;1
5900;201905;26574500;51;M;2456.0;574.0;561.0;0
5901;201906;38406401;47;F;9262.0;862.0;726.0;1
5902;201905;58402053;46;M;6500.0;812.0;736.0;1
5903;201909;57860000;53;M;2500.0;711.0;822.0;1
5904;201906;72140582;49;F;5600.0;853.0;673.0;1
5905;201908;72156119;41;M;2800.0;845.0;792.0;1
5906;201908;2977030;63;F;3000.0;814.0;766.0;1
5907;201906;25255040;56;M;6000.0;668.0;582.0;1
5908;201907;21060004;50;M;1600.0;560.0;570.0;0
5909;201908;59515000;46;M;2500.0;725.0;636.0;1
5910;201908;56309010;38;F;4000.0;506.0;626.0;1
5911;201906;72316024;39;M;6000.0;713.0;747.0;0
5912;201908;83280000;45;F;4000.0;629.0;663.0;0
5913;201907;76200000;39;M;16000.0;772.0;868.0;1
5914;201909;51111110;44;F;4000.0;876.0;902.0;1
5915;201908;5435030;66;M;6320.69;675.0;684.0;1
5916;201907;35400000;47;M;4000.0;584.0;772.0;1
5917;201907;21370220;53;M;6000.0;173.0;621.0;0
5918;201907;66635110;34;F;3000.0;580.0;676.0;1
5919;201908;38408234;40;F;3468.0;607.0;689.0;1
5920;201908;76880000;33;F;1600.0;506.0;607.0;1
5921;201909;13208760;61;M;3888.88;370.0;625.0;1
5922;201908;93022110;41;M;19000.0;900.0;731.0;0
5923;201909;62750000;36;F;7000.0;764.0;786.0;1
5924;201908;78580000;39;F;6000.0;736.0;643.0;1
5925;201907;56280000;44;F;5000.0;492.0;665.0;1
5926;201909;31230410;48;M;4000.0;355.0;550.0;0
5927;201909;87345000;46;M;5000.0;831.0;841.0;1
5928;201908;2136000;41;M;4000.0;641.0;808.0;1
5929;201908;33600000;42;M;2400.0;459.0;695.0;1
5930;201905;77470000;41;M;4600.0;604.0;751.0;0
5931;201906;84145000;60;M;4000.0;523.0;633.0;1
5932;201906;35681062;43;M;2300.0;325.0;626.0;1
5933;201908;39373000;46;M;3000.0;375.0;580.0;0
5934;201909;41720010;44;M;8000.0;798.0;697.0;1
5935;201909;22750012;53;F;7000.0;884.0;699.0;1
5936;201906;72725412;42;M;7000.0;719.0;559.0;1
5937;201908;89251800;56;F;1500.0;275.0;741.0;1
5938;201905;74915420;41;M;2400.0;479.0;693.0;0
5939;201908;74823030;41;M;2500.0;759.0;704.0;0
5940;201908;65760000;37;M;7500.0;401.0;640.0;1
5941;201907;60822785;37;M;5800.0;915.0;771.0;1
5942;201905;94857550;41;F;6000.0;518.0;561.0;0
5943;201907;89226652;41;M;5000.0;918.0;838.0;1
5944;201906;97760000;43;M;4500.0;769.0;634.0;0
5945;201907;66045335;32;F;2300.0;710.0;699.0;1
5946;201906;72255200;41;M;12050.0;721.0;680.0;1
5947;201906;69918176;32;F;5200.0;707.0;863.0;1
5948;201909;23036060;53;M;9000.0;711.0;705.0;1
5949;201907;4416020;44;M;3300.0;545.0;696.0;1
5950;201906;41611140;44;M;2800.0;2.0;755.0;1
5951;201906;99260000;31;F;2200.0;731.0;679.0;1
5952;201907;57313180;45;F;2500.0;2.0;611.0;0
5953;201908;41635150;47;F;6000.0;335.0;646.0;0
5954;201907;28970000;51;F;2500.0;510.0;772.0;1
5955;201909;38610014;38;M;15000.0;741.0;659.0;0
5956;201909;44032491;42;F;4343.0;391.0;783.0;1
5957;201908;74922545;38;F;4800.0;103.0;622.0;0
5958;201905;88380000;56;F;9000.0;784.0;566.0;1
5959;201909;71938540;39;F;5000.0;708.0;622.0;0
5960;201906;91350120;39;M;22000.0;512.0;842.0;1
5961;201906;40444010;43;F;5000.0;938.0;728.0;0
5962;201909;79330020;39;M;5000.0;613.0;761.0;0
5963;201905;50920722;43;M;6578.0;665.0;658.0;1
5964;201905;95096000;42;F;7400.0;381.0;704.0;1
5965;201909;28890143;55;F;2000.0;693.0;695.0;1
5966;201909;38073158;46;F;1400.4;563.0;692.0;1
5967;201907;71995515;37;F;2700.0;537.0;740.0;1
5968;201906;37170000;46;M;1820.0;636.0;667.0;1
5969;201909;87083517;55;F;6500.0;767.0;751.0;0
5970;201908;96090700;43;F;4000.0;893.0;735.0;1
5971;201907;96075810;43;M;4000.0;798.0;807.0;1
5972;201905;63210000;40;M;3600.0;640.0;646.0;1
5973;201906;3542000;64;F;3000.0;805.0;718.0;1
5974;201909;23098006;52;M;5500.0;691.0;711.0;1
5975;201907;67030325;36;M;2250.0;596.0;510.0;0
5976;201908;3738070;61;M;3000.0;317.0;609.0;0
5977;201908;68744440;31;F;5640.0;921.0;783.0;1
5978;201909;69314188;28;M;4000.0;512.0;683.0;1
5979;201909;78505000;38;M;10000.0;837.0;752.0;1
5980;201909;36600000;44;M;2800.0;598.0;655.0;1
5981;201906;23017380;52;F;3997.0;447.0;607.0;1
5982;201909;86065770;43;M;3038.0;836.0;792.0;1
5983;201907;71976200;39;M;1500.0;221.0;615.0;0
5984;201906;65026010;37;M;1700.0;538.0;689.0;1
5985;201908;74485852;47;F;3600.0;514.0;804.0;1
5986;201908;68365000;30;M;5766.0;752.0;608.0;1
5987;201908;79009740;38;F;3000.0;570.0;654.0;1
5988;201905;46775000;40;F;1600.0;448.0;645.0;1
5989;201909;66083049;33;M;6929.2;481.0;553.0;0
5990;201907;88095360;44;M;3000.0;613.0;762.0;1
5991;201909;79220000;38;F;1200.0;643.0;538.0;1
5992;201906;91720160;41;M;6500.0;590.0;763.0;1
5993;201905;8532466;45;M;7000.0;773.0;681.0;1
5994;201906;8532466;45;M;7000.0;509.0;652.0;1
5995;201907;91370170;42;M;14000.0;825.0;750.0;1
5996;201905;9811375;61;M;5000.0;800.0;750.0;1
5997;201908;25585180;53;M;6400.0;806.0;584.0;1
5998;201905;96750000;40;M;3400.0;545.0;696.0;1
5999;201907;40310015;41;M;2700.0;512.0;599.0;0
6000;201905;48606840;45;F;3000.0;630.0;705.0;1
6001;201906;48606840;45;F;3000.0;677.0;694.0;1
6002;201908;88075120;44;M;8000.0;451.0;697.0;0
6003;201909;9960180;39;M;4000.0;735.0;718.0;1
6004;201907;68639000;39;M;2200.0;2.0;744.0;1
6005;201907;45260000;42;F;3500.0;707.0;761.0;1
6006;201907;68980000;33;M;6000.0;369.0;535.0;1
6007;201907;93260480;40;M;6006.0;503.0;704.0;1
6008;201907;20511320;68;F;4500.0;464.0;735.0;1
6009;201905;21361131;51;M;4500.0;831.0;652.0;1
6010;201906;69304600;31;F;3600.0;576.0;641.0;0
6011;201906;95700000;42;M;12000.0;870.0;693.0;0
6012;201909;53230251;44;M;2000.0;297.0;696.0;1
6013;201908;76400000;46;F;6500.0;622.0;772.0;0
6014;201907;83310452;47;M;3000.0;500.0;634.0;1
6015;201909;73105903;38;M;4500.0;554.0;849.0;1
6016;201905;16018435;65;M;15000.0;521.0;709.0;1
6017;201907;78260000;39;M;7252.0;750.0;882.0;0
6018;201907;72410703;38;M;2685.62;794.0;679.0;1
6019;201907;24435470;52;M;3475.0;672.0;733.0;1
6020;201905;96400130;42;F;3200.0;448.0;578.0;1
6021;201909;85140000;45;M;1800.0;205.0;605.0;1
6022;201909;17470000;57;F;3400.0;420.0;789.0;1
6023;201905;79010112;41;F;1300.0;703.0;575.0;1
6024;201906;28950000;53;M;10400.0;121.0;643.0;0
6025;201909;92025416;40;M;20000.0;923.0;750.0;1
6026;201905;62820000;37;F;5000.0;809.0;755.0;1
6027;201907;78450000;49;F;7000.0;833.0;678.0;1
6028;201908;5520020;42;F;3300.0;770.0;826.0;1
6029;201906;74063020;39;M;3700.0;861.0;700.0;0
6030;201907;98700000;40;M;5500.0;809.0;749.0;1
6031;201908;16800000;37;M;3700.0;758.0;813.0;1
6032;201907;42850000;43;M;4200.0;683.0;724.0;1
6033;201907;40265010;43;F;4300.0;780.0;844.0;1
6034;201906;66610160;31;F;7000.0;840.0;723.0;1
6035;201909;93020070;41;F;2500.0;532.0;764.0;1
6036;201909;88900000;42;F;5000.0;654.0;696.0;0
6037;201907;13054107;40;M;1600.0;405.0;855.0;1
6038;201908;74926777;40;F;3000.0;380.0;606.0;0
6039;201908;89288660;46;F;2700.0;691.0;550.0;0
6040;201905;66620070;49;F;6000.0;562.0;582.0;1
6041;201908;35900270;57;F;1800.0;2.0;761.0;1
6042;201909;20240200;50;M;6000.0;328.0;728.0;1
6043;201907;44034186;41;;3200.0;423.0;740.0;1
6044;201907;44700000;43;M;4500.0;772.0;599.0;1
6045;201905;45570000;42;M;3500.0;851.0;615.0;0
6046;201908;88123100;40;F;9000.0;834.0;750.0;1
6047;201907;54786190;44;M;3240.0;683.0;812.0;0
6048;201905;89256120;41;M;3700.0;758.0;702.0;1
6049;201909;44330000;48;F;1500.0;638.0;504.0;0
6050;201908;94955030;45;F;1800.0;834.0;745.0;1
6051;201905;69930000;34;F;2448.48;545.0;573.0;0
6052;201907;37568000;46;M;2000.0;636.0;840.0;1
6053;201909;68015660;30;F;2400.0;616.0;624.0;0
6054;201908;40290040;41;F;8900.0;613.0;702.0;1
6055;201906;69630000;30;M;4275.54;719.0;728.0;1
6056;201908;79060339;36;F;3500.0;847.0;692.0;1
